"gene"	"log2FC"	"pval"	"adjp"
"SOCS1"	"-0.636387714032147"	"2.02349283865868e-11"	2.49913856270882e-10
"HBA1"	"1.65113605912645"	"2.05785321717708e-11"	2.53531571239403e-10
"CD99"	"0.125352246834989"	"2.09978505882612e-11"	2.58062035976616e-10
"FOXJ3"	"-0.322166504646044"	"2.14889033120961e-11"	2.62805609699522e-10
"CD36"	"-1.12785374514028"	"2.20267499091287e-11"	2.6872634889137e-10
"LGALS3"	"-1.03345966011659"	"2.25049725934202e-11"	2.73892634823085e-10
"FAM160A2"	"0.30253446589561"	"2.28188612384568e-11"	2.77038698822235e-10
"ANO6"	"-0.288543691894962"	"2.49087171426007e-11"	3.0095024914804e-10
"ITPRIP"	"-0.415035228505095"	"2.52553857535509e-11"	3.04403468769305e-10
"SERPINB9"	"0.290392452061159"	"2.63239733833549e-11"	3.16255796463165e-10
"RPS29"	"-0.0945721143724864"	"2.7817847805239e-11"	3.31297320766204e-10
"KIR3DX1"	"0.879783060298378"	"2.78059539467342e-11"	3.31297320766204e-10
"C3orf62"	"-0.750050699666686"	"2.76900453050085e-11"	3.31297320766204e-10
"NR4A1"	"-1.81407271794148"	"2.78938487532861e-11"	3.314133763989e-10
"ZNF236"	"-0.380656378215677"	"2.84645047391787e-11"	3.37392068022208e-10
"THAP6"	"-0.300157031696156"	"2.95298805435052e-11"	3.49192582691757e-10
"SNHG9"	"-0.277483325964972"	"3.31169572742929e-11"	3.90686368599088e-10
"ZFP91"	"-0.457387718558598"	"3.34216800930481e-11"	3.93353514883357e-10
"ADHFE1"	"0.278985305173465"	"3.40393803346782e-11"	3.99683052662114e-10
"FGR"	"0.309114820393211"	"3.46682486416676e-11"	4.06113769802392e-10
"GPR183"	"-1.63201743143196"	"3.61250091700677e-11"	4.22189943618408e-10
"KLF6"	"0.11061863815865"	"3.74701816012346e-11"	4.3486275723753e-10
"NOL4L"	"-0.410535266801329"	"3.74701816012346e-11"	4.3486275723753e-10
"USP20"	"0.256777062207143"	"3.74701816012346e-11"	4.3486275723753e-10
"DPEP2"	"-0.590820653002813"	"3.83356404597575e-11"	4.43877022175248e-10
"RRN3"	"0.27509252528922"	"3.85110646680929e-11"	4.44878396004159e-10
"DDX52"	"0.201229609670813"	"3.86872743041454e-11"	4.45884207533031e-10
"SYNGR1"	"-1.38071742223247"	"3.89506951775328e-11"	4.4788822362763e-10
"LSS"	"0.384668410239536"	"3.94000360606964e-11"	4.52016010035788e-10
"RALBP1"	"0.162656344965508"	"4.10510569530886e-11"	4.69879603842904e-10
"LINC00861"	"-0.163246640215552"	"4.16162956019653e-11"	4.75261896349385e-10
"TENT5A"	"-0.747626770465074"	"4.25753270490375e-11"	4.85106573802473e-10
"SNX2"	"0.187046467394265"	"4.27697118471458e-11"	4.86213860589598e-10
"AXIN1"	"0.319611379611032"	"4.35559716940551e-11"	4.94029411368852e-10
"CYB561A3"	"0.293792975728732"	"4.39543874489723e-11"	4.97420466108053e-10
"COX17"	"-0.278374716435054"	"4.47619450981802e-11"	5.05415912824148e-10
"SEL1L"	"0.197073148023184"	"4.53771220465342e-11"	5.1120802810082e-10
"AC124016.1"	"-0.285408516366848"	"4.60005682900229e-11"	5.17067061992572e-10
"UBE2S"	"-0.367168314768846"	"4.70583170551943e-11"	5.27770632085385e-10
"DYSF"	"-1.22797680596218"	"5.04146720158206e-11"	5.64148074772113e-10
"MICAL1"	"-0.326133081317815"	"5.08357121022954e-11"	5.67589803427861e-10
"RARRES3"	"0.122552635747984"	"5.22384773632779e-11"	5.81952925993577e-10
"SRGN"	"0.107375199068593"	"5.56604910994264e-11"	6.17325446739093e-10
"TAF6L"	"0.248706703785261"	"5.56604910994264e-11"	6.17325446739093e-10
"INTS8"	"-0.306779633551713"	"5.64218144328633e-11"	6.24384769453943e-10
"LPAR6"	"-0.402025072887488"	"5.9570276785596e-11"	6.57771577221967e-10
"KIAA2026"	"-0.246785077627808"	"6.01114668774466e-11"	6.62285368548431e-10
"PATL2"	"0.294505081394657"	"6.12083130934844e-11"	6.68480310248054e-10
"TNFRSF18"	"-2.50354326323965"	"6.09490785511559e-11"	6.68480310248054e-10
"MAN1A1"	"0.328370282825359"	"6.0932280237234e-11"	6.68480310248054e-10
"ASPH"	"-0.563558212649547"	"6.12082909351537e-11"	6.68480310248054e-10
"SMIM3"	"-0.858691030817946"	"6.31750611285194e-11"	6.88456766372231e-10
"KLHL2"	"-0.424634040158067"	"6.40367851522181e-11"	6.96330433329119e-10
"LFNG"	"-0.593888397640211"	"6.43265653438254e-11"	6.97964164533221e-10
"ODC1"	"0.235383284623917"	"6.94536315625243e-11"	7.50339233424939e-10
"C3orf58"	"-0.473189063036849"	"7.03989873403434e-11"	7.5891322128534e-10
"IRAK1"	"-0.340496584132705"	"7.2654023469038e-11"	7.81538549230383e-10
"XRRA1"	"-0.465041165620251"	"7.29818843612132e-11"	7.83380655739889e-10
"CST7"	"0.120033961889893"	"7.43078576092194e-11"	7.95905575506029e-10
"LYSMD3"	"-0.405818761384854"	"7.46430147014346e-11"	7.97787093026871e-10
"TESC"	"0.277034430168069"	"7.53177696960352e-11"	8.03282481918056e-10
"SASH3"	"0.215175664476445"	"7.56573803544231e-11"	8.0518769475069e-10
"LINC02328"	"0.364608009184783"	"7.70308608010581e-11"	8.18064470757734e-10
"PTPN12"	"0.430083674945684"	"7.77267146080739e-11"	8.23705564554207e-10
"AC007952.4"	"-0.496525779221246"	"7.84287140467815e-11"	8.29387796325584e-10
"HLA-DPA1"	"0.202306202389511"	"8.02109485785118e-11"	8.46445495336954e-10
"TAGLN"	"-1.71953590960045"	"8.36009599936346e-11"	8.80362109238232e-10
"HS3ST3B1"	"-0.57694995106878"	"8.42724046315936e-11"	8.85568420099225e-10
"CD3E"	"0.062925845173445"	"8.69609453342168e-11"	9.08097387394055e-10
"CTSC"	"0.191459435012056"	"8.69609453342168e-11"	9.08097387394055e-10
"KIAA0930"	"-0.449910931586915"	"8.81386850419241e-11"	9.18478547041051e-10
"BNC2"	"1.14949193996235"	"9.32367438997487e-11"	9.67573014494903e-10
"CASP10"	"-0.939245020377843"	"9.46808485836902e-11"	9.8052506131598e-10
"AHCYL2"	"-0.319267981819622"	"1.00807668399924e-10"	1.04181809367029e-09
"CST3"	"-0.608381388589302"	"1.03547113014201e-10"	1.06792300885986e-09
"KLRC2"	"-2.00682566424768"	"1.04934706385594e-10"	1.0800069986435e-09
"TESPA1"	"-0.497815615096896"	"1.08759686936433e-10"	1.11707588101856e-09
"TFEC"	"-3.8489558778868"	"1.09649950249688e-10"	1.1239119900593e-09
"DIAPH2"	"-0.327417307540678"	"1.10225259695938e-10"	1.1274984642108e-09
"HIST1H1D"	"-0.366132300787161"	"1.11710131964342e-10"	1.1403552654809e-09
"PPTC7"	"-0.320826799573664"	"1.1890208818413e-10"	1.20638589269172e-09
"ZCCHC2"	"-0.41290536742015"	"1.1890208818413e-10"	1.20638589269172e-09
"MRFAP1L1"	"0.191216169357172"	"1.25984415473686e-10"	1.27565596396635e-09
"CLEC2D"	"0.130388859704296"	"1.27676445309602e-10"	1.29017692815885e-09
"NBPF1"	"-0.662955239369261"	"1.28816603015569e-10"	1.2990738876691e-09
"EPHB6"	"-0.823567156539618"	"1.31711309948821e-10"	1.32559350576258e-09
"AP4E1"	"-0.424262205014583"	"1.35870803866518e-10"	1.36471036333398e-09
"TENT5C"	"-0.639695249768399"	"1.39538004319978e-10"	1.39873566655016e-09
"TNRC6A"	"-0.286397432239733"	"1.49134401063142e-10"	1.49194054823567e-09
"ARRB2"	"0.149298787165939"	"1.50461681428216e-10"	1.50221423254279e-09
"PHLDA1"	"-0.859708689774314"	"1.54512947706339e-10"	1.53958917216555e-09
"LAT"	"0.161465736934888"	"1.57273171415131e-10"	1.56397694516597e-09
"NOTCH1"	"-0.41741343112572"	"1.5937473616931e-10"	1.57859887191859e-09
"FCGR2B"	"-0.875618746653558"	"1.59289709330131e-10"	1.57859887191859e-09
"TGDS"	"0.262238679617363"	"1.65113973470123e-10"	1.63221362707027e-09
"ZNF385A"	"-1.59107813335093"	"1.66144435364619e-10"	1.63916068184186e-09
"CCDC65"	"0.349118824768009"	"1.69550446572604e-10"	1.66947112944127e-09
"NLRP3"	"-2.53171379747198"	"1.79018875026146e-10"	1.75923853218228e-09
"CD68"	"-0.807189207930854"	"1.83946636883171e-10"	1.80411976017573e-09
"NPIPB4"	"-0.757279708157726"	"1.85195984880725e-10"	1.8128186230399e-09
"ABHD18"	"-0.34061269367036"	"1.87661615942117e-10"	1.83336602137201e-09
"ARL6IP1"	"-0.238435558179135"	"1.90998717227812e-10"	1.85870736103797e-09
"PBX4"	"-0.561260756139838"	"1.90998717227812e-10"	1.85870736103797e-09
"SIGLEC9"	"-1.20036962919327"	"1.94166672156945e-10"	1.88586736724085e-09
"RAC2"	"0.12989177095932"	"1.961133352478e-10"	1.90108314517344e-09
"SLF1"	"-0.353041137340694"	"2.07658295418206e-10"	2.00910404967479e-09
"LRRC8A"	"-0.326043404906779"	"2.35856697827583e-10"	2.27751969601075e-09
"BLK"	"-0.893084875693164"	"2.37223928587113e-10"	2.28630846010162e-09
"JOSD1"	"-0.330600863737171"	"2.42141369542002e-10"	2.3292137124021e-09
"DERL3"	"-2.14737852724515"	"2.52455105293656e-10"	2.41911961049591e-09
"G6PD"	"0.322539631855147"	"2.68956632459952e-10"	2.57231563205484e-09
"ACSL5"	"0.218569118362284"	"2.71317819838178e-10"	2.58994605883696e-09
"GCHFR"	"-0.482392133201944"	"2.79742477837624e-10"	2.6652797602739e-09
"RPL39L"	"-0.406330624995994"	"2.83430757684549e-10"	2.69528640672645e-09
"SERTAD3"	"-0.52602225800729"	"2.98664605117036e-10"	2.83476348158523e-09
"SPI1"	"-0.76829880281877"	"3.03915994005987e-10"	2.87372026413724e-09
"TES"	"0.190108951509458"	"3.03918036731028e-10"	2.87372026413724e-09
"CCR6"	"-4.05184607643338"	"3.13755509547845e-10"	2.96114162029872e-09
"AC007448.3"	"-0.510426636203873"	"3.16070337759686e-10"	2.97737067697542e-09
"ARPC5L"	"0.210904664913561"	"3.17449530336832e-10"	2.98474163673841e-09
"MRPL10"	"0.221403109755042"	"3.27269772939973e-10"	3.07130094605205e-09
"ATP10A"	"-0.864447193784104"	"3.43303320869118e-10"	3.21573635016354e-09
"ARPC2"	"0.130323626262819"	"3.46300338168284e-10"	3.23774633928553e-09
"KANSL1"	"-0.236992078009236"	"3.66409860072944e-10"	3.419369627024e-09
"FAM98B"	"-0.374166032949182"	"3.68003123301948e-10"	3.42784287291684e-09
"AK9"	"0.325741592896826"	"3.92729493149785e-10"	3.65136231363425e-09
"FCN1"	"-0.647445437947804"	"4.1010709200916e-10"	3.79880680412929e-09
"HNRNPLL"	"-0.467883787157669"	"4.1010709200916e-10"	3.79880680412929e-09
"KLRC3"	"-1.36985300145553"	"4.13315646743025e-10"	3.82145076711388e-09
"APBA2"	"0.725942383051813"	"4.3570241057714e-10"	4.02100268949604e-09
"TTC16"	"0.346373280198481"	"4.41386619420649e-10"	4.06595924556554e-09
"BTN3A3"	"0.21646234270674"	"4.49078278562752e-10"	4.12920873046119e-09
"ZNF862"	"-0.343108212209364"	"4.6285465163746e-10"	4.24807149998271e-09
"C18orf21"	"0.254550167893263"	"4.81174454510939e-10"	4.40812201733281e-09
"ARRDC4"	"-2.80817019359341"	"5.03966953118192e-10"	4.6000779187905e-09
"SKAP1"	"0.165771524180348"	"5.45149614812283e-10"	4.95788795143825e-09
"TBC1D4"	"-0.784106517098364"	"5.45148902597101e-10"	4.95788795143825e-09
"ATP11A"	"-0.529358393910281"	"5.83924376755082e-10"	5.30088880676755e-09
"PDK1"	"-0.413643989691939"	"5.99148043232752e-10"	5.42923643523592e-09
"GSN"	"-0.766444677180509"	"6.06880755966024e-10"	5.47966766984278e-09
"FBXO6"	"0.419095403409123"	"6.06904416052159e-10"	5.47966766984278e-09
"LY96"	"-1.08810352081968"	"6.13564999707585e-10"	5.52982365502223e-09
"TNK2"	"-0.304919418534311"	"6.38921434275895e-10"	5.74799462994249e-09
"HLA-B"	"0.037840739287753"	"6.55542071400264e-10"	5.88693256937903e-09
"C9orf72"	"-0.462995563422733"	"6.61175453678031e-10"	5.92688103816758e-09
"HACD4"	"-0.210967247876783"	"6.6685605557446e-10"	5.96710910551601e-09
"NPAT"	"-0.298833106609042"	"6.93013510574639e-10"	6.19009567838276e-09
"MPEG1"	"-1.02479729792654"	"6.98683543940181e-10"	6.22961691049694e-09
"RAB31"	"-1.23131834734991"	"7.15357223824785e-10"	6.36693386756508e-09
"RASGRP1"	"-0.224158768382102"	"7.17102933662534e-10"	6.37113476763765e-09
"SLC7A7"	"-1.41903314861944"	"7.20920561173417e-10"	6.39369618260538e-09
"MAPKAPK2"	"-0.260807039194219"	"7.23251778347174e-10"	6.4030183987479e-09
"KANSL1-AS1"	"-0.387978852872435"	"7.26345457600112e-10"	6.41904589914445e-09
"SLC12A6"	"-0.513829030456223"	"7.42008518045818e-10"	6.54590230558233e-09
"PIK3CG"	"0.257527158572694"	"7.51563991766613e-10"	6.61852656129683e-09
"SH2D3C"	"0.230230567347825"	"7.58000881915011e-10"	6.66348051201913e-09
"CD44"	"-0.235399130457206"	"7.71036394177105e-10"	6.76618253276119e-09
"PDLIM1"	"0.474039193118706"	"7.74329286078225e-10"	6.78317878977808e-09
"SLAMF7"	"0.298577683825342"	"7.91000601208979e-10"	6.91710665602677e-09
"PDE3B"	"-0.584478417939584"	"8.21895559251756e-10"	7.17473226418374e-09
"PHAX"	"0.198062309811751"	"8.32453056014827e-10"	7.25423377384349e-09
"PRRC2A"	"-0.241381231376949"	"8.76021532320139e-10"	7.62062557333102e-09
"SELL"	"-0.701923683405876"	"8.87256475691103e-10"	7.70495988091475e-09
"ABLIM1"	"-0.434002382062359"	"9.21811034470345e-10"	7.99115908911727e-09
"KCTD12"	"-1.461398180845"	"9.3067101912481e-10"	8.05400767761643e-09
"RTKN2"	"-2.44273148859182"	"9.46374875301855e-10"	8.17576360321223e-09
"IL6ST"	"-0.442514233405801"	"9.61744813744312e-10"	8.27994416239079e-09
"CPLANE1"	"0.312471830238458"	"9.61744813744312e-10"	8.27994416239079e-09
"ZNF655"	"0.164069550816066"	"9.65829758041645e-10"	8.286587392323e-09
"ANKRD36B"	"-0.335554751284319"	"9.65829758041645e-10"	8.286587392323e-09
"OAF"	"-1.59538343142764"	"9.74292364871664e-10"	8.34488083747956e-09
"THAP1"	"0.210853472320306"	"9.8233939570615e-10"	8.39942163644814e-09
"RPS27"	"-0.0310047055880611"	"9.99124111853304e-10"	8.51383101787091e-09
"ZNF281"	"0.238383533288167"	"9.99124111853304e-10"	8.51383101787091e-09
"BIN2"	"0.141793549045786"	"1.01189584868877e-09"	8.60799835908372e-09
"BCAS3"	"0.239483895167406"	"1.02482673045979e-09"	8.70319746308976e-09
"UBXN2B"	"-0.323297126019391"	"1.0423188026879e-09"	8.83674347634725e-09
"CYB561D2"	"0.196011803038482"	"1.04673710565562e-09"	8.85918612942371e-09
"SLC8A1"	"-2.40943635549751"	"1.04996196153968e-09"	8.8714691412525e-09
"APMAP"	"0.213236533003909"	"1.06010186750559e-09"	8.94203969858847e-09
"DUSP5"	"-0.588868131769651"	"1.08274708732959e-09"	9.11767833471820e-09
"BCL11B"	"-0.23972358264063"	"1.0873323963613e-09"	9.14090192705752e-09
"ANAPC10"	"0.228216655960683"	"1.0919366364856e-09"	9.16420646929693e-09
"EEF2"	"0.102524733626215"	"1.11996390967035e-09"	9.38368421469195e-09
"PIEZO1"	"-0.274133386370464"	"1.12470281346462e-09"	9.39192566435731e-09
"DCP1B"	"0.254355425404265"	"1.12470281346462e-09"	9.39192566435731e-09
"GALNT2"	"-0.351853872951681"	"1.15842689431184e-09"	9.6574188755797e-09
"LYN"	"0.409086774246615"	"1.17813832423689e-09"	9.80540415612799e-09
"SYNGR2"	"0.18471869023278"	"1.18811628091733e-09"	9.87202265307057e-09
"HOXB-AS1"	"-0.580252933693184"	"1.2083199592298e-09"	1.00232445042578e-08
"RCOR1"	"-0.355114591446205"	"1.21854700883776e-09"	1.00913445996796e-08
"MAP3K11"	"0.198603938061212"	"1.22885842602641e-09"	1.01599171024531e-08
"IL17RA"	"-0.324861282848836"	"1.32000889084892e-09"	1.08955189307365e-08
"LCK"	"0.139754502861621"	"1.33676439374342e-09"	1.10156433237308e-08
"CTBP2"	"-0.92251121301486"	"1.34804130395022e-09"	1.10903003328273e-08
"TPRG1L"	"0.301758918283225"	"1.3766708569702e-09"	1.13072374820442e-08
"RAMP1"	"-1.89869521599639"	"1.40866877115631e-09"	1.15510839234817e-08
"TGFBR3"	"0.268745799083694"	"1.42370097285867e-09"	1.16361965134625e-08
"KCTD10"	"0.343742969597061"	"1.42370097285867e-09"	1.16361965134625e-08
"MTMR9"	"-0.252809081204132"	"1.46613409231836e-09"	1.19634628544477e-08
"USP46"	"-0.406539358913634"	"1.55473022450525e-09"	1.26657338484939e-08
"CREG1"	"-0.501781621778356"	"1.62118569538179e-09"	1.31856436557719e-08
"CMTM2"	"1.44888275132893"	"1.69867663963541e-09"	1.37934749211953e-08
"RNF144B"	"-1.8139431773914"	"1.71050697681067e-09"	1.38670273873695e-08
"BCL11A"	"-3.38516577581033"	"1.71885104751639e-09"	1.39121244978592e-08
"USP53"	"-0.475386259776918"	"1.77727887678186e-09"	1.43617915051096e-08
"GAB3"	"0.263462074929297"	"1.80719161524385e-09"	1.45799555797576e-08
"ZSCAN16-AS1"	"-0.253758379364672"	"1.8223313767449e-09"	1.46784243904638e-08
"PIK3C2A"	"-0.266036092437783"	"1.83759469427216e-09"	1.47775701941308e-08
"PPP2R2A"	"0.172242656603454"	"1.85298254805297e-09"	1.48535556175656e-08
"NBPF3"	"-0.462724836671399"	"1.85298254805297e-09"	1.48535556175656e-08
"ZDHHC21"	"-0.383346807423303"	"1.93988635419145e-09"	1.5525298469865e-08
"GIMAP4"	"0.149392656272248"	"1.96426847651816e-09"	1.56953209577378e-08
"JAKMIP1"	"0.238239523690335"	"1.9889490729092e-09"	1.5867182237148e-08
"IL12A"	"0.945719328842831"	"2.02851238110705e-09"	1.61570365132125e-08
"MT-ND4L"	"-0.0560853749421844"	"2.07341927514998e-09"	1.64622908163495e-08
"H6PD"	"0.286852728874555"	"2.07341927514998e-09"	1.64622908163495e-08
"ATP13A3"	"-0.335015686792699"	"2.17037402939421e-09"	1.7204771624453e-08
"HEMK1"	"0.303299606821759"	"2.18847049000032e-09"	1.7320774352819e-08
"SCRN2"	"0.199523181145439"	"2.19757375516123e-09"	1.7365345850421e-08
"PIGB"	"0.264925502122609"	"2.22510542800065e-09"	1.75551693231218e-08
"MPRIP"	"-0.273626178464947"	"2.25297298444405e-09"	1.77470407373057e-08
"SLC26A6"	"0.349591818490461"	"2.38755564445139e-09"	1.87481214027407e-08
"VAMP2"	"0.112424484994421"	"2.39748999488353e-09"	1.87966221855916e-08
"ASTE1"	"-0.280850280026463"	"2.42745808940447e-09"	1.90017924306747e-08
"AES"	"0.0812911527498972"	"2.48849279557776e-09"	1.94491265054374e-08
"TIMP1"	"-0.518082364664179"	"2.55102119143773e-09"	1.99067207481615e-08
"WDR20"	"-0.328966786897179"	"2.57220203376004e-09"	2.00095716529825e-08
"NR1D2"	"-0.205714529286966"	"2.60429478895521e-09"	2.02277679104875e-08
"LIMS1"	"-0.434290230338477"	"2.63677738089973e-09"	2.04483107895511e-08
"CD1D"	"-3.38495501181988"	"2.64392298472225e-09"	2.04719857114252e-08
"RNF135"	"-0.371222109227992"	"2.69179385634052e-09"	2.08104372015692e-08
"BCL2"	"-0.548788737426238"	"2.73661044335209e-09"	2.11242676506901e-08
"S100A8"	"-0.54305700149221"	"2.79365391114875e-09"	2.15313665078059e-08
"ARFIP1"	"-0.311005243561578"	"2.95960536431184e-09"	2.27753015881351e-08
"C5orf24"	"-0.244916708256443"	"2.98408287953582e-09"	2.29283910344672e-08
"CDC16"	"-0.25095795707453"	"2.99639544569492e-09"	2.29876840787822e-08
"RBM47"	"-2.73066489078105"	"3.020309754438e-09"	2.31356652246537e-08
"VPS18"	"-0.345593245307051"	"3.03363068815642e-09"	2.32021723274593e-08
"PCED1B"	"-0.278899565837538"	"3.04614226283301e-09"	2.32268347541017e-08
"UBC"	"0.08637775315211"	"3.04614226283301e-09"	2.32268347541017e-08
"ZCCHC3"	"-0.414703139510565"	"3.16103083284302e-09"	2.40661738597881e-08
"FES"	"-2.49274112085406"	"3.20879247950193e-09"	2.43926747453931e-08
"GBP3"	"-0.273757242474998"	"3.22666951829467e-09"	2.44913519431107e-08
"ACTN4"	"0.173514109636885"	"3.23995558518145e-09"	2.45549361167843e-08
"NEDD1"	"0.242133096176326"	"3.30718893078128e-09"	2.50265643445809e-08
"ERICH6-AS1"	"0.440066251567281"	"3.45991846648433e-09"	2.61427676274239e-08
"BANK1"	"-3.16107458456675"	"3.4866179395769e-09"	2.63047706391609e-08
"HSH2D"	"0.221916637813153"	"3.54609728894971e-09"	2.67132208423591e-08
"PDE4A"	"0.366441746753102"	"3.56066213553549e-09"	2.67826045142083e-08
"CCDC9"	"0.367420347299873"	"3.63436433992306e-09"	2.72959315740167e-08
"HUWE1"	"-0.211692816716469"	"3.70955079008358e-09"	2.77356846816115e-08
"SNHG10"	"-0.307132198884742"	"3.70955079008358e-09"	2.77356846816115e-08
"ABCB1"	"-0.618169457478719"	"3.72476873327873e-09"	2.7807900304269e-08
"TMEM8A"	"-0.442570607806864"	"3.80177462556826e-09"	2.82983283885304e-08
"GNB4"	"-1.9301938845065"	"3.83870916455217e-09"	2.85307923344576e-08
"MTF1"	"0.265388547604983"	"3.96046305527545e-09"	2.93484980777597e-08
"ADAM15"	"-0.501554742094299"	"4.07536183533813e-09"	3.01552661247949e-08
"UVRAG"	"0.22452855487049"	"4.15941206471063e-09"	3.07317269537409e-08
"HIST1H4C"	"-0.332953491668253"	"4.17642341003486e-09"	3.08119025029415e-08
"BMPR1A"	"-0.373329164929465"	"4.21064947962424e-09"	3.10186578749344e-08
"GIMAP1"	"-0.365739755755884"	"4.22786472814557e-09"	3.10996755443884e-08
"SH3BP5"	"0.207933031709863"	"4.24514847029057e-09"	3.11809583676849e-08
"PHF2"	"-0.329824418254788"	"4.26250097064543e-09"	3.12625071190153e-08
"SPAST"	"-0.317401102617047"	"4.31497368169673e-09"	3.16010224829386e-08
"RAB11FIP4"	"0.234812746798871"	"4.36807483715176e-09"	3.19431437652531e-08
"SVIP"	"-0.316494477519941"	"4.43986659689919e-09"	3.24207484929777e-08
"CWC22"	"0.213952456949346"	"4.64326587603253e-09"	3.38565829619748e-08
"ARL4C"	"-0.229374064753023"	"4.70029402630239e-09"	3.4222519242452e-08
"ST6GAL1"	"0.179702347635378"	"4.73869083075687e-09"	3.44519353712876e-08
"S100B"	"-1.35328971580319"	"5.07220556874638e-09"	3.68231817922633e-08
"PCYT1A"	"-0.333802481336989"	"5.33095467831327e-09"	3.85896314050984e-08
"CAMK4"	"-0.55268883244603"	"5.41809893872204e-09"	3.91637729645775e-08
"HSPB11"	"0.159433475394122"	"5.57394761142824e-09"	4.0174187251245e-08
"SRF"	"-0.431605139977667"	"5.59656472238767e-09"	4.02791607789685e-08
"CARD19"	"-0.354757431946336"	"5.66495304484956e-09"	4.05961248285638e-08
"SIN3B"	"0.27095467383521"	"5.66495304484956e-09"	4.05961248285638e-08
"CSTF3"	"-0.328415329464439"	"5.71099618638588e-09"	4.08675292193164e-08
"TROVE2"	"0.161161694578663"	"5.82770252717481e-09"	4.15836919271446e-08
"EPG5"	"-0.374817599810589"	"6.01927420867051e-09"	4.28894723529486e-08
"SLC25A20"	"0.243836937669971"	"6.1421025639311e-09"	4.37024139755098e-08
"ZNF529"	"-0.360326545084411"	"6.16695914593492e-09"	4.38169455226796e-08
"KLF7"	"-1.43410289651281"	"6.25858926326033e-09"	4.44049127586215e-08
"PLOD1"	"0.516421989740134"	"6.31816631422229e-09"	4.47641188438242e-08
"HEXDC"	"0.195020472891531"	"6.39511611994087e-09"	4.52452204129338e-08
"ERGIC2"	"-0.212414771736886"	"6.49913516033026e-09"	4.59162063163446e-08
"NUP210"	"-0.216813693406586"	"6.57822750879836e-09"	4.64094414654575e-08
"P2RY8"	"-0.202230471543063"	"6.65825570763508e-09"	4.69078803515362e-08
"RPS27A"	"-0.0198510259551701"	"6.73923049726658e-09"	4.73449872855722e-08
"CXorf21"	"-1.65767029822057"	"6.8664592349979e-09"	4.81711487986809e-08
"GPATCH11"	"0.191947566031011"	"7.01612328913187e-09"	4.91521690367474e-08
"AP5Z1"	"0.23327964166887"	"7.07281457150812e-09"	4.94109196741391e-08
"USP4"	"0.192703868302714"	"7.07281457150812e-09"	4.94109196741391e-08
"SMARCD3"	"-0.908626809363887"	"7.09596664796235e-09"	4.95035218592855e-08
