"gene"	"log2FC"	"pval"	"adjp"
"ERAP2"	"0.0233941742532532"	"7.78453902628959e-05"	0.000124762141010896
"MSC"	"0.154080657312079"	"7.91444938102116e-05"	0.00012680357400342
"PADI4"	"-1.33946953831507"	"7.93354335683599e-05"	0.000127068792414005
"SLC2A6"	"-0.242774911714282"	"8.00768801962256e-05"	0.000128174257517287
"AP002387.2"	"0.109187851923839"	"8.1131636962762e-05"	0.000129821000667862
"BICRA"	"-0.136933631524786"	"8.32802849381627e-05"	0.000133216496725516
"N4BP1"	"-0.0949481692151932"	"8.37394393463819e-05"	0.000133908144376791
"RPS6KC1"	"-0.106249059070464"	"8.39699100276943e-05"	0.000134233777551463
"PRSS23"	"0.228077861093067"	"8.42009587567797e-05"	0.000134560126422176
"LPIN1"	"-0.0989038006536485"	"8.51312828443359e-05"	0.00013600341002471
"FAM214B"	"-0.199177436928232"	"8.52482512659285e-05"	0.00013614679209201
"ZNF678"	"-0.160182818579455"	"8.59532571276667e-05"	0.000137228915465237
"RXRA"	"0.151006942843923"	"8.60712923854077e-05"	0.000137329698408871
"GALNT3"	"0.159382994926945"	"8.60712923854077e-05"	0.000137329698408871
"ZNF655"	"-0.0698310932387507"	"8.61894807890193e-05"	0.00013747442056973
"VAMP2"	"0.0497753030797566"	"8.6663769581244e-05"	0.000138186858605477
"MAPK7"	"-0.138292110570579"	"8.67827265053316e-05"	0.000138332440401424
"CST7"	"0.0632224389368963"	"8.76197548489008e-05"	0.000139622177048169
"RECK"	"0.0972384751223456"	"8.77399511322064e-05"	0.000139769183300413
"NUP133"	"0.0700224436198866"	"8.9561693371675e-05"	0.000142625784859955
"CHD6"	"-0.127252882664051"	"8.98072747915777e-05"	0.000142971352166605
"RNF169"	"-0.100803419082236"	"9.00534922239952e-05"	0.0001433177117736
"STIM2"	"-0.0825935150365031"	"9.01768399258577e-05"	0.000143468369373136
"MEPCE"	"-0.152918714511867"	"9.12941735766012e-05"	0.00014519982710021
"HINFP"	"-0.159919413425522"	"9.44668866413055e-05"	0.000150198145893137
"ADAM8"	"-0.15611102931689"	"9.4854534023443e-05"	0.000150766564723629
"SLC39A13"	"-0.115435606490895"	"9.49840832807002e-05"	0.000150924518605484
"RPS15A"	"0.0135433362426541"	"9.55039529890056e-05"	0.000151702373087014
"PPM1A"	"0.0839182105848423"	"9.72121467682052e-05"	0.000154366716868115
"ANKRD13D"	"-0.0827650236829797"	"9.78767932353656e-05"	0.000155372808557061
"CTSL"	"-1.69407184607936"	"9.90244945805684e-05"	0.000157144835625636
"SLF2"	"-0.101073856531748"	"0.000100168825461192"	0.000158910391676778
"RPL13"	"-0.0147419625660868"	"0.000101127252041282"	0.000160379998322921
"FEZ2"	"-0.136227123666931"	"0.000101402674078966"	0.000160765824324243
"MINK1"	"-0.0941159151495246"	"0.000102094330108552"	0.000161811102409055
"CACUL1"	"-0.110738283942646"	"0.000102650858512772"	0.000162641619981275
"FAM49B"	"-0.0767934030214828"	"0.000102790437335051"	0.000162811199350831
"ASAP1"	"-0.209804529671456"	"0.000104054732795621"	0.000164761561710572
"ZNF487"	"0.130182879129411"	"0.000104763446082273"	0.000165831252311244
"LBH"	"-0.0674881637707167"	"0.000106338682372164"	0.0001682714613178
"ATAD2B"	"-0.108524581537621"	"0.000106482988594709"	0.00016844652401984
"CRK"	"0.0878118657456206"	"0.000107498318201053"	0.000169998921163979
"ZNF718"	"-0.13754324478978"	"0.000107644108810277"	0.000170175673915615
"NUP58"	"-0.109267830614306"	"0.00010866987888558"	0.000171743043976515
"NEDD1"	"-0.107550072834849"	"0.00010970486647615"	0.000173323986769963
"TPD52"	"0.121762961408823"	"0.000110449829470856"	0.000174445862650212
"PPM1F"	"-0.17465728515021"	"0.000111500798567514"	0.000176050187637218
"SELENOI"	"-0.117904243247948"	"0.000112561196239837"	0.00017766838232618
"CCPG1"	"-0.0930595544629064"	"0.0001128659098048"	0.000178093148531107
"LGALS1"	"0.161111646899125"	"0.000113324439411493"	0.000178760279387035
"SLC36A4"	"0.0798090059884874"	"0.000113631101358704"	0.000179187505988726
"ITPRIP"	"-0.221281635196075"	"0.000113938545908028"	0.000179615697016059
"FRMD8"	"-0.079581317167639"	"0.000114092562240444"	0.000179801826189887
"POC5"	"-0.110477105613231"	"0.00011455579026821"	0.000180474980447744
"CSAD"	"0.166922733747445"	"0.000115020791752933"	0.000181150503887963
"PSTPIP2"	"0.16903398910281"	"0.000116583686452344"	0.00018355417048619
"RALGPS2"	"-1.08444905004265"	"0.00011730828482106"	0.000184578811159151
"BRD3"	"-0.10028028522261"	"0.000117372623364044"	0.000184621969203443
"UTP23"	"-0.0785587412365482"	"0.000118007394983181"	0.000185562084157772
"PYROXD1"	"-0.0863285787839977"	"0.000118645402822953"	0.000186506695449532
"TENT2"	"0.0734159662528891"	"0.000119286662263754"	0.000187455823010775
"CKLF"	"-0.0788271120008718"	"0.000119608516159232"	0.000187902574694874
"NAPRT"	"-0.143697909083625"	"0.000121720609221107"	0.000191160592566398
"JUNB"	"-0.149645424552356"	"0.000122048650865347"	0.000191615615702594
"NFIC"	"-0.144636974388689"	"0.000123037783869528"	0.000193107936904731
"ILF3-DT"	"-0.0941734431059292"	"0.000123867829269937"	0.000194349712047749
"MCPH1"	"-0.0981518824315605"	"0.000125375229247019"	0.00019665315042132
"SGSH"	"0.0772889675067514"	"0.000125712547117584"	0.00019712042654613
"SLC31A2"	"-0.269106704825216"	"0.000126030965601709"	0.000197557784374725
"ODR4"	"-0.137461403982185"	"0.000127070391885429"	0.000199124718111189
"GCLM"	"-0.0947043973619988"	"0.000127583138278752"	0.00019986559901983
"RNF115"	"-0.0838057478662868"	"0.000129827656499381"	0.000203318076959895
"AC016831.7"	"0.0673913639256619"	"0.000130700800065941"	0.000204621409054722
"DDHD1"	"0.0556314011743412"	"0.000131403296042521"	0.000205656848186699
"PDK1"	"-0.219244227095822"	"0.000131755876807566"	0.000206079704750296
"SOCS4"	"0.130860623505552"	"0.000131755876807566"	0.000206079704750296
"CDADC1"	"0.0964737145728286"	"0.000134608786891512"	0.000210476133801608
"PSME4"	"-0.101222135585888"	"0.000135512190669699"	0.000211822493040573
"TAOK1"	"-0.0852765502311587"	"0.000136421304280175"	0.000213176933461242
"USP28"	"-0.105361463325882"	"0.000137703719851486"	0.000215113681042203
"PTPN22"	"-0.0649300057245011"	"0.000137887846427726"	0.000215334064262093
"ZNF587"	"-0.172822755735856"	"0.000138072196674631"	0.000215554659103154
"NPRL2"	"-0.0889132280275585"	"0.000138256795556951"	0.000215708200678687
"SCRN2"	"-0.0674803448899448"	"0.000138256795556951"	0.000215708200678687
"BACH1"	"-0.169277689754498"	"0.000139183240955666"	0.000217085928051213
"PTCH1"	"0.172391067529506"	"0.000139369230375581"	0.000217308257586863
"CD160"	"-0.189337083619644"	"0.000139928604244954"	0.000218112458221645
"AL162377.1"	"0.128926370440967"	"0.000140115523315564"	0.000218335778076153
"CARD19"	"0.125390906614676"	"0.0001403026942458"	0.000218559351173308
"RC3H2"	"0.0641072584923813"	"0.000141242044624623"	0.000219954142967735
"AASDH"	"-0.12707303226554"	"0.000141430624118064"	0.000220179266056196
"RGS9"	"-0.229056673965958"	"0.000141808494738787"	0.000220698845887807
"NHLRC3"	"-0.110894790572055"	"0.000143138543270759"	0.000222699531396683
"DLEU2"	"-0.133537655167682"	"0.000145445997507464"	0.000226219178959059
"TSC1"	"-0.124169567482041"	"0.000146028309705638"	0.000227054275768605
"STAB1"	"-0.891707364073659"	"0.000146666671158838"	0.00022797597549301
"CEP250"	"-0.106090496459077"	"0.000148774910913182"	0.000231181144575252
"ANAPC4"	"-0.0768128758901498"	"0.00014936976226282"	0.000232033400881561
"HINT3"	"0.103186396788816"	"0.000149966852315582"	0.00023288860455838
"MTO1"	"-0.0795478898853145"	"0.000153800918019381"	0.000238694443665201
"PER1"	"0.0562118961804163"	"0.000154619760865642"	0.000239890832459659
"ZNF92"	"-0.140977487239818"	"0.000154825111794746"	0.000240134948588316
"ZFYVE16"	"-0.170059818421355"	"0.000157309429764979"	0.000243912513231378
"R3HCC1L"	"0.0754546172812933"	"0.000158145839177606"	0.000245133401786918
"MAFB"	"-0.337405901151425"	"0.000158906075354669"	0.000246235498427526
"ROCK2"	"-0.128834344398064"	"0.000158986432521754"	0.00024628372111298
"PLEKHM2"	"-0.124955198058867"	"0.000161319796745124"	0.000249820936012108
"CDC14A"	"-0.227571926743894"	"0.000162176253782263"	0.000251069520711507
"SAMD1"	"0.114452513112482"	"0.000163468965067861"	0.000252992501011584
"BTBD6"	"0.0719315488537374"	"0.000164118950448036"	0.000253919885598848
"KDM2B"	"-0.111934058050555"	"0.000164771366875168"	0.000254850456743844
"PDE4B"	"0.066214167901391"	"0.000165864152876142"	0.000256382105280118
"CCZ1B"	"0.118014786674403"	"0.000165864152876142"	0.000256382105280118
"ZNF429"	"-0.125691746872971"	"0.000166523093478678"	0.000257321134871902
"GSK3B"	"-0.0717963992518503"	"0.000168737392499484"	0.000260662272168752
"SCRN3"	"-0.067901118400908"	"0.000170528742627578"	0.000263348184817272
"SLC20A2"	"-0.138553845730106"	"0.000174394923311861"	0.000269235619261089
"LPCAT1"	"-0.0779105704048053"	"0.000174855149109177"	0.000269862837347764
"THBS1"	"0.291875323088343"	"0.000177648309000732"	0.000274004576509917
"TAPT1"	"-0.217592310983932"	"0.000177640578233183"	0.000274004576509917
"TP53RK"	"0.0873750037578185"	"0.000177874570968375"	0.000274268990130645
"ATP2C1"	"-0.120049244231609"	"0.000179284624902289"	0.000276357994995763
"GSTP1"	"0.0722279436841212"	"0.000179756973769508"	0.000277000734071189
"CES1"	"0.441307616784254"	"0.000183096313992253"	0.000282059674342239
"AC087741.1"	"-0.333540421296315"	"0.00018476017218489"	0.000284535215907888
"TRDV3"	"-0.60363996008201"	"0.000190381542554745"	0.000293102023963938
"SRGAP2"	"-0.158340158848193"	"0.000191701635234783"	0.000295043562905964
"HES4"	"-0.693109740067615"	"0.000192946386548826"	0.000296867986932399
"NUP107"	"-0.0761503006299488"	"0.000194229247405437"	0.000298749906372077
"JMJD6"	"0.0412858194190213"	"0.000194738513534186"	0.000299441145003996
"LCLAT1"	"-0.151823731218363"	"0.000194993616879869"	0.000299741263562724
"WDR81"	"-0.129555412874131"	"0.000196788152362934"	0.000302313985908905
"FLOT1"	"-0.0752823070184579"	"0.000196788152362934"	0.000302313985908905
"RARA"	"-0.145172128588857"	"0.000199900650768146"	0.000307001245054426
"AC007384.1"	"0.15203870996861"	"0.000202529669421899"	0.000310943341451301
"TMEM87A"	"-0.0994273990000526"	"0.000206264903613705"	0.000316580867712719
"MCEMP1"	"-1.84031830001823"	"0.000207271797267221"	0.000318028690162773
"PRPF39"	"-0.0874585773307362"	"0.000208156694101675"	0.000319288495521797
"ZNF136"	"-0.141547602783709"	"0.000208428276440162"	0.000319607062769372
"TAP2"	"-0.0954413523807851"	"0.00020951793727547"	0.000321179504214496
"ZNF736"	"-0.159773264099921"	"0.000210338691564954"	0.000322240163922787
"PKNOX1"	"-0.125857499763965"	"0.000210338691564954"	0.000322240163922787
"TMEM192"	"-0.102433786968551"	"0.000211713328957585"	0.000324246806933815
"LIG1"	"-0.158126626680602"	"0.000212819108572275"	0.000325740875483023
"NVL"	"-0.142215042060511"	"0.000212819108572275"	0.000325740875483023
"SFT2D2"	"-0.0857394722929746"	"0.00021337403004061"	0.000326490332903986
"PINK1"	"0.108207039957018"	"0.000213652000034907"	0.000326815689350032
"ATL2"	"-0.156497487316047"	"0.000217014272087086"	0.000331857349122472
"CPNE5"	"-0.700365225515886"	"0.000217947666644708"	0.000333182832688518
"UBP1"	"-0.104022943110831"	"0.000220139940035585"	0.000336431402400854
"CLTC"	"-0.0815761233864157"	"0.000220426177730592"	0.000336765956325113
"AC006449.6"	"-0.240999056609946"	"0.000222150954799638"	0.000339297427758104
"FBXO32"	"0.0767534506939156"	"0.0002224396464921"	0.000339634649497401
"LRRC45"	"0.0936162950770853"	"0.000225638585323324"	0.000344413855290591
"RBM48"	"-0.0903052557532156"	"0.000226518488465558"	0.000345651457994119
"CBX4"	"-0.114188304281264"	"0.000229772431240227"	0.000350509820391466
"RBM26"	"-0.110833957549585"	"0.000230368750347938"	0.000351312344280605
"SPAG9"	"-0.104260642566786"	"0.000231865908650458"	0.000353487740039497
"CCL5"	"0.0446999310402616"	"0.000234887659301029"	0.000357985396655621
"AL021453.1"	"-0.167408333897602"	"0.0002356488368987"	0.000359036089603197
"B3GLCT"	"0.11505015976253"	"0.000236106674856817"	0.000359624113164981
"ATN1"	"0.143560063817339"	"0.000236718406344593"	0.000360446109143274
"ATG16L1"	"0.0757927883507533"	"0.000239489647088811"	0.000364554843194836
"MPHOSPH9"	"-0.10419157657702"	"0.00024010959816283"	0.000365387347128225
"FOSB"	"-0.144579373217672"	"0.000241042348478504"	0.000366695202886094
"RASA2"	"-0.0804002075892203"	"0.000245123686702022"	0.000372790720852391
"EBF1"	"-Inf"	"0.000248528461468308"	0.000377739095795952
"CXCL10"	"-Inf"	"0.000248528387637486"	0.000377739095795952
"PRAM1"	"-0.501271202480304"	"0.000249550119520047"	0.000379176700437204
"PLEKHG2"	"-0.16250487359362"	"0.000250881876906096"	0.000381084466530304
"ENO2"	"0.0898668478848306"	"0.000251205467146019"	0.000381460153814325
"ENTPD1-AS1"	"-0.114595406993661"	"0.000252178588070122"	0.000382821638096131
"PAXIP1-AS2"	"-0.132073303352322"	"0.000252829298242774"	0.00038369300661722
"PFN1"	"-0.0237253214652685"	"0.000255447918352235"	0.000387549435122196
"CCR10"	"-0.556457196843224"	"0.000256096497783527"	0.000388415610040389
"AHCTF1"	"-0.0938467414210149"	"0.000262443314011817"	0.000397800441420336
"PRF1"	"-0.129308478687547"	"0.000263457194862773"	0.00039921626437552
"GK5"	"-0.111621169518059"	"0.000265155160682842"	0.000401667508702476
"NFATC3"	"-0.0949455997797914"	"0.000268237379955889"	0.000406213555718849
"ARID1A"	"-0.0768032886717616"	"0.000269618007726937"	0.000408180773199195
"BCL3"	"0.0674719190072795"	"0.000272050146860377"	0.000411738225293678
"FAM199X"	"-0.107104918967269"	"0.000273449157766239"	0.000413730395386185
"ZNF276"	"-0.0692182998773044"	"0.000275560322303139"	0.000416798528019444
"MPST"	"0.105708314380417"	"0.00027697624126072"	0.000418813530467389
"MAP9"	"-0.194907659680801"	"0.000277331284811162"	0.000419223658696111
"ZBED4"	"-0.217969382284327"	"0.000282708380435638"	0.000427222754966484
"C11orf24"	"-0.143569186071783"	"0.000284158683566231"	0.000429284728238685
"PARN"	"-0.0704558254257869"	"0.000285615955461349"	0.000431355981043982
"GRK3"	"-0.638097691149053"	"0.000286528561308466"	0.000432603641311484
"LRRC14"	"-0.101427175031184"	"0.000286713501236581"	0.000432752242964809
"ARID4A"	"-0.0713069704935961"	"0.000291887827542268"	0.000440429234801335
"XBP1"	"-0.0845208494349604"	"0.000292260749699897"	0.000440858947526805
"MBD4"	"-0.0873740179589602"	"0.000294132064501648"	0.000443547961000073
"BIN2"	"-0.0622576129571963"	"0.00029828853438046"	0.000449680304090133
"NXF1"	"-0.0915747965869759"	"0.000303658165746129"	0.00045763728383915
"AC116366.3"	"-0.0927086655413235"	"0.000305597730471832"	0.00046042164090967
"RAD1"	"-0.100951887896111"	"0.000306767031283419"	0.000462044170575026
"TAF1C"	"-0.121099569077918"	"0.000307157728281485"	0.000462493364498491
"RYBP"	"-0.154097998024028"	"0.00031109040666381"	0.000468273913371164
"ZKSCAN8"	"-0.1070047724225"	"0.000315871843635713"	0.000475328207540865
"PLCL1"	"-0.251100514575921"	"0.000318120014993807"	0.000478567312781661
"CRAMP1"	"-0.195200952879089"	"0.000318288279171152"	0.000478676479980187
"SYNJ2"	"-0.467474591084894"	"0.000320513635502228"	0.000481878330262141
"DSTYK"	"-0.129730974602796"	"0.000321537117522321"	0.000483271833487575
"UBE3B"	"-0.0956802335098866"	"0.000321945397766652"	0.000483740126052506
"ZBTB40"	"-0.138965766945424"	"0.00032522915174505"	0.000488527392501123
"FGD5-AS1"	"-0.0617254181251832"	"0.000326882758977374"	0.000490716554743345
"BBS4"	"-0.142866456300111"	"0.000326882758977374"	0.000490716554743345
"CCDC146"	"-0.116807229425109"	"0.00032729738849339"	0.000491191580331214
"AL357060.1"	"0.094321520264251"	"0.000331890914482892"	0.00049793591908921
"BATF"	"-0.153543818070622"	"0.000343422968739489"	0.000514774255209746
"LARP4B"	"-0.104125451072525"	"0.000343422968739489"	0.000514774255209746
"KLHDC10"	"-0.147397549473892"	"0.000343422968739489"	0.000514774255209746
"AGO4"	"0.0973078687581957"	"0.00035043255891821"	0.00052512392441848
"EFCAB7"	"-0.109483171970153"	"0.000351761665096518"	0.00052695772650877
"CHFR"	"-0.0925144668863639"	"0.000353987324419999"	0.000530133112799052
"MARCKSL1"	"-0.107558623763782"	"0.000355777327128377"	0.000532654352079061
"BCL2A1"	"-0.146036277355871"	"0.000356226148587472"	0.000533166725085139
"GPS2"	"-0.0710655971036267"	"0.000364855012927524"	0.000545918269417731
"ADTRP"	"-2.24472845371143"	"0.000366143772177025"	0.000547682759697811
"BTD"	"0.0801789428509327"	"0.000371337755165234"	0.000555285934629746
"MIGA2"	"-0.110331993729398"	"0.00037320965138273"	0.000557918313274482
"RRP12"	"-0.171137701014408"	"0.00037367900178699"	0.000558453052566036
"MSTO1"	"-0.111309366565223"	"0.000380785801287436"	0.000568903995830273
"FKBP15"	"-0.0814782453108025"	"0.000382222236344402"	0.000570879553954822
"AC137767.1"	"-0.119376711640372"	"0.000386077527694768"	0.000576465610008725
"ZNF75D"	"0.122757378373221"	"0.000390458156433914"	0.000582832497308994
"CD200"	"-1.64135831822292"	"0.000396248241390365"	0.000591298837540157
"JUN"	"0.0844979742880874"	"0.00040186502368162"	0.000599501595125399
"ADAM19"	"-0.453607487250703"	"0.000402382870198071"	0.000600095145119485
"NBPF15"	"-0.422200940991717"	"0.000402871499062824"	0.000600644780420938
"KIAA2013"	"-0.133749864220522"	"0.000404891518280797"	0.000603476571644978
"LUC7L"	"-0.0824297600701517"	"0.000405397999377445"	0.000604051472411671
"C3orf62"	"-0.19584098280302"	"0.000408194029629473"	0.000608036490829846
"CCDC186"	"-0.0728845221689864"	"0.000411008489627158"	0.000612046580861877
"SLC25A45"	"-0.124245731891337"	"0.000413066587601363"	0.000614928294994648
"ZNF654"	"-0.108335299116077"	"0.000422447703139807"	0.000628706757246449
"CUX1"	"-0.147501068761603"	"0.000427212515542008"	0.00063560886458689
"UAP1"	"0.0947584825876591"	"0.000430953122355205"	0.000640792960172632
"C11orf98"	"0.0822141382978247"	"0.000430953122355205"	0.000640792960172632
"FAM98B"	"-0.12045893190732"	"0.000433643681729388"	0.000644601989899078
"AC097534.2"	"0.219528943049022"	"0.000436349916840008"	0.000648432051109245
"TNFRSF1B"	"-0.107644517526162"	"0.000436893052327566"	0.000649046346225864
"PPP2R5C"	"0.0318048433449341"	"0.000458574278449689"	0.000681053604752181
"KLHL18"	"-0.156705165824253"	"0.000459712756631601"	0.000682541765708302
"BCL7C"	"0.0653594173488465"	"0.000460282984203405"	0.000683185604446716
"IL3RA"	"-0.874676559632329"	"0.000461056939668536"	0.000684131359306442
"AK5"	"-0.985001721975141"	"0.000461223387362344"	0.000684175380660274
"PIGN"	"-0.132282634201737"	"0.000461425419812413"	0.000684272146428014
"WDFY4"	"-1.36570379756479"	"0.000464067862883429"	0.000687986796130087
"KRIT1"	"-0.0859306173506274"	"0.000472996199003656"	0.0007010154036789
"ADD1"	"-0.103774718337442"	"0.000480068000684121"	0.000711285586321675
"SNRNP48"	"-0.0946591868378854"	"0.000481256178663421"	0.000712834884712595
"ARHGEF40"	"-0.461107267582127"	"0.00048607721151155"	0.000719762644162455
"GALNS"	"-0.132421331744161"	"0.000490860817761384"	0.000726630899805399
"CLEC4A"	"-0.389254560890442"	"0.000493359171246757"	0.000730113187744461
"CARNS1"	"0.199474415893543"	"0.000494508317887275"	0.000731597339861624
"S1PR5"	"0.136701485289907"	"0.000495118802385858"	0.000732283929489669
"TERF1"	"0.064662638766483"	"0.000500027233413561"	0.000739324925076746
"EGR1"	"-0.330677393411722"	"0.000509765060081684"	0.000753500245428068
"STRBP"	"-0.344656490216364"	"0.00051060864148276"	0.000754524202273786
"WSB1"	"-0.0586824004083562"	"0.000512497509610541"	0.000757091713842861
"FAM53B"	"0.0677960245873439"	"0.000518840794683125"	0.000766236095366103
"MAN2A2"	"-0.15523455448069"	"0.000523324552048648"	0.000772629695793193
"HEXA"	"-0.102507013348118"	"0.000530443476926573"	0.000782908902799268
"LINC01001"	"-0.426241402858922"	"0.000531743603857794"	0.000784596314600792
"MBTD1"	"-0.136404357085844"	"0.000535020577561199"	0.000789198740478065
"ULK1"	"0.114415019848738"	"0.000541623132715278"	0.000798702508797707
"TRIM24"	"0.0653703340415473"	"0.000545621065570571"	0.000804123915728932
"AC008124.1"	"0.0741582103697736"	"0.000553699483112996"	0.000815789341540856
"ZBED5"	"-0.124056242337821"	"0.00055778034154914"	0.000821559855249941
"HACD2"	"-0.0910420330781779"	"0.000559146841097485"	0.000823330144000477
"CD63"	"-0.122852776699402"	"0.000560516458173134"	0.000825103979924078
"AC103702.2"	"0.207001278397993"	"0.000563265043169179"	0.000828906074119516
"SCAF8"	"-0.0851016772835854"	"0.000563954182819859"	0.000829676124254393
"ZC3H7B"	"-0.0911333660477956"	"0.00056741153486345"	0.000834517053039393
"NKG7"	"0.0703868521380113"	"0.000569495409894969"	0.000837335696735636
"AKT1"	"0.0552365761090835"	"0.000575789874407106"	0.000846341743104421
"STARD4"	"-0.155690834257534"	"0.000577197413357466"	0.00084816141645536
"ERN1"	"0.0748781271349055"	"0.000602353839714534"	0.000884607723503259
"FBXO38"	"0.0651482153335868"	"0.000602353839714534"	0.000884607723503259
"CTDSPL2"	"-0.0940471307303429"	"0.000620943436725889"	0.000911640466833841
"ETV3"	"0.0250738423349401"	"0.000630054791628665"	0.000924745911891603
"RNF8"	"-0.127372319220478"	"0.000639290395318492"	0.000938025977525109
"TRIM66"	"-0.17342896051593"	"0.000645517254979151"	0.000946884841467951
"APOBEC3H"	"-0.157507241151523"	"0.00064629956654926"	0.000947754450858809
"RB1CC1"	"0.0477872883061303"	"0.000653380156866845"	0.000957856841924959
"ADM"	"0.938049219224715"	"0.000655888416528766"	0.000961252229556662
"MGAT4A"	"-0.0804095938128427"	"0.000658140555629101"	0.000964270374709069
"TBC1D10B"	"-0.135779646218888"	"0.00066053283081971"	0.000967492011642808
"IGF2R"	"-0.111471486655642"	"0.000664537932224618"	0.000972788626569371
"SLC37A3"	"-0.10779394003856"	"0.000670183018401554"	0.000980765201300343
"SPIB"	"-Inf"	"0.000674122285420623"	0.000986241495078665
"SLA2"	"-0.146787668180432"	"0.000675057115291878"	0.000987320377394729
"EPHA4"	"-0.356971856155597"	"0.000680778018375995"	0.000995396564722808
"C4orf48"	"0.0502905759790978"	"0.000681607182837777"	0.000996317688063869
"PGPEP1"	"-0.121400738826072"	"0.000688216288715622"	0.00100568445111176
"PCSK1N"	"0.108458506845993"	"0.000688988150642409"	0.00100651832053544
